sampleID,d15N,d13C,sampling_id,location,year,habitat_type,sample_category,length_mm,notes
SI_287,12.3187272727273,-13.4759629124829,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,42,NA
SI_288,14.1597272727273,-13.0017778156017,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,49,NA
SI_289,13.5927272727273,-13.4075954759328,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,50,NA
SI_292,14.1387272727273,-12.876464590116,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,82,NA
SI_293,13.7387272727273,-13.3244757772344,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,65,NA
SI_294,13.2097272727273,-13.086199903691,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,44,NA
SI_295,13.6497272727273,-13.2151473510012,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,39,NA
SI_296,13.0327272727273,-12.7886195426129,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,65,NA
SI_297,13.8107272727273,-12.6146776762295,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,45,NA
SI_298,13.2537272727273,-13.132145635094,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,65,NA
SI_299,14.3167272727273,-12.9551506014602,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,50,NA
SI_300,14.0577272727273,-12.4228792484593,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,69,NA
SI_301,14.1187272727273,-12.6655596752055,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,61,NA
SI_302,13.4827272727273,-12.9264576914977,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,31,NA
SI_303,13.8117272727273,-14.0680166948686,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,100,NA
SI_304,13.8247272727273,-13.6036451182424,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,111,NA
SI_306,13.9637272727273,-12.3595622810322,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,75,NA
SI_307,13.3357272727273,-12.5831736958519,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,46,NA
SI_308,13.2055454545455,-13.4040916743607,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,85,NA
SI_309,14.0095454545455,-11.9458996819427,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,65,NA
SI_310,12.6795454545455,-15.0117133199845,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,94,NA
SI_311,14.0155454545455,-11.974527898898,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,79,NA
SI_312,14.1395454545455,-11.7583589874935,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,76,NA
SI_313,13.6365454545455,-12.4091829542392,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,71,NA
SI_314,13.2945454545455,-13.3233454383687,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,70,NA
SI_315,14.1745454545455,-12.1043152884645,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,69,NA
SI_316,14.0435454545455,-12.3524163785777,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,71,NA
SI_317,13.6475454545455,-13.0555769480951,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,66,NA
SI_318,13.4645454545455,-13.0024689661358,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,63,NA
SI_319,12.4215454545455,-16.9583278971217,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,59,NA
SI_320,14.3485454545455,-11.603877662551,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,71,NA
SI_321,14.0895454545455,-12.8807534593201,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,66,NA
SI_322,13.6015454545455,-12.825006454876,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,67,NA
SI_323,14.1315454545455,-11.0335323988743,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,61,NA
SI_324,14.0215454545455,-12.0825283527207,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,63,NA
SI_325,14.0055454545455,-12.7435195926446,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,57,NA
SI_326,13.6255454545455,-12.8155363649546,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,60,NA
SI_327,14.0655454545455,-12.7762426934128,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,40,NA
SI_328,14.1255454545455,-11.96026049356,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,67,NA
SI_329,14.0375454545455,-11.4349624957275,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,69,NA
SI_330,12.8585454545455,-13.3189069430276,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,54,NA
SI_331,13.8005454545455,-12.6847931081329,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,55,NA
SI_332,13.8135454545455,-13.1017977492108,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,56,NA
SI_333,13.1515454545455,-13.1976035898478,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,58,NA
SI_334,13.4905454545455,-12.7130954232829,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,55,NA
SI_335,12.8245454545455,-13.1800006792924,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,52,NA
SI_336,13.7915454545455,-12.9114224509867,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,52,NA
SI_337,12.2365454545455,-12.7807319197683,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,56,NA
SI_338,13.0915454545455,-13.6761740977026,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,50,NA
SI_339,13.4505454545455,-12.7152581658318,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,46,NA
SI_340,12.5115454545455,-14.3015208017111,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,50,NA
SI_341,12.4275454545455,-14.3121168461022,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,42,NA
SI_342,12.3955454545455,-14.091460977207,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,40,NA
SI_343,12.9805454545455,-13.6745167772608,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,40,NA
SI_344,13.3715454545455,-13.1462519775784,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,42,NA
SI_345,13.2285454545455,-14.1357644770682,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,39,NA
SI_674,14.1560909090909,-14.0276170788788,DH_2022_general,Drayton Harbor,2022,general,staghorn sculpin,110,NA
SI_675,14.5590909090909,-13.261692303868,DH_2022_general,Drayton Harbor,2022,general,staghorn sculpin,110,NA
SI_676,13.9940909090909,-14.5475253055914,DH_2022_general,Drayton Harbor,2022,general,staghorn sculpin,55,NA
SI_677,13.6060909090909,-14.5408036123773,DH_2022_general,Drayton Harbor,2022,general,staghorn sculpin,97,NA
SI_678,14.6030909090909,-13.657329521845,DH_2022_general,Drayton Harbor,2022,general,staghorn sculpin,130,NA
SI_679,13.3720909090909,-14.8751713446147,DH_2022_general,Drayton Harbor,2022,general,staghorn sculpin,150,NA
SI_680,14.2370909090909,-14.0344657601737,DH_2022_general,Drayton Harbor,2022,general,staghorn sculpin,112,NA
SI_681,14.1250909090909,-14.3303249891772,DH_2022_general,Drayton Harbor,2022,general,staghorn sculpin,110,NA
SI_682,13.9890909090909,-14.1178684850037,DH_2022_general,Drayton Harbor,2022,general,staghorn sculpin,113,NA
SI_683,14.0610909090909,-14.3092133978404,DH_2022_general,Drayton Harbor,2022,general,staghorn sculpin,117,NA
SI_684,14.7520909090909,-13.2449468178858,DH_2022_general,Drayton Harbor,2022,general,staghorn sculpin,112,NA
SI_685,13.7000909090909,-12.5425879145592,DH_2022_general,Drayton Harbor,2022,general,staghorn sculpin,90,NA
SI_686,15.3210909090909,-13.0159550858742,DH_2022_general,Drayton Harbor,2022,general,staghorn sculpin,115,NA
SI_687,14.2640909090909,-13.9962793496753,DH_2022_general,Drayton Harbor,2022,general,staghorn sculpin,75,NA
SI_688,14.2210909090909,-14.1847041517524,DH_2022_general,Drayton Harbor,2022,general,staghorn sculpin,108,NA
SI_689,13.8040909090909,-14.1046092696459,DH_2022_general,Drayton Harbor,2022,general,staghorn sculpin,104,NA
SI_690,14.1040909090909,-14.3372386135646,DH_2022_general,Drayton Harbor,2022,general,staghorn sculpin,142,NA
SI_691,13.8930909090909,-13.6600232147345,DH_2022_general,Drayton Harbor,2022,general,staghorn sculpin,82,NA
SI_692,14.4520909090909,-14.2367750675417,DH_2022_general,Drayton Harbor,2022,general,staghorn sculpin,113,NA
SI_693,15.3982727272727,-12.8034035095332,DH_2022_general,Drayton Harbor,2022,general,staghorn sculpin,142,NA
SI_694,14.7672727272727,-13.1445167152708,DH_2022_general,Drayton Harbor,2022,general,staghorn sculpin,105,NA
SI_695,13.7312727272727,-13.7225174739417,DH_2022_general,Drayton Harbor,2022,general,staghorn sculpin,96,NA
SI_696,14.4912727272727,-12.7414346144617,DH_2022_general,Drayton Harbor,2022,general,staghorn sculpin,86,NA
SI_697,14.2222727272727,-13.7703893501136,DH_2022_general,Drayton Harbor,2022,general,staghorn sculpin,109,NA
SI_698,13.2362727272727,-13.9549449922714,DH_2022_general,Drayton Harbor,2022,general,staghorn sculpin,62,NA
SI_699,13.8092727272727,-13.1058763704736,DH_2022_general,Drayton Harbor,2022,general,staghorn sculpin,110,NA
SI_700,14.4842727272727,-13.3599609382058,DH_2022_general,Drayton Harbor,2022,general,staghorn sculpin,84,NA
SI_701,14.2072727272727,-14.3895124265863,DH_2022_general,Drayton Harbor,2022,general,staghorn sculpin,139,NA
SI_702,14.2002727272727,-12.9421958569866,DH_2022_general,Drayton Harbor,2022,general,staghorn sculpin,104,NA
SI_703,14.0182727272727,-14.0087731700355,DH_2022_general,Drayton Harbor,2022,general,staghorn sculpin,95,NA
SI_704,13.8532727272727,-13.475681675261,DH_2022_general,Drayton Harbor,2022,general,staghorn sculpin,80,NA
SI_705,13.5952727272727,-14.3160369295909,DH_2022_general,Drayton Harbor,2022,general,staghorn sculpin,93,NA
SI_706,14.1752727272727,-12.566092259686,DH_2022_general,Drayton Harbor,2022,general,staghorn sculpin,123,NA
SI_707,13.9932727272727,-13.2315695174625,DH_2022_general,Drayton Harbor,2022,general,staghorn sculpin,95,NA
SI_708,14.1802727272727,-13.4306290115369,DH_2022_general,Drayton Harbor,2022,general,staghorn sculpin,86,NA
SI_709,13.4342727272727,-13.1194586432504,DH_2022_general,Drayton Harbor,2022,general,staghorn sculpin,84,NA
SI_710,14.1762727272727,-13.8195428533139,DH_2022_general,Drayton Harbor,2022,general,staghorn sculpin,110,NA
SI_711,14.3782727272727,-13.291179297931,DH_2022_general,Drayton Harbor,2022,general,staghorn sculpin,145,NA
SI_712,14.2292727272727,-13.5938867791278,DH_2022_general,Drayton Harbor,2022,general,staghorn sculpin,97,NA
SI_713,13.6772727272727,-14.4402716933496,DH_2022_general,Drayton Harbor,2022,general,staghorn sculpin,97,NA
SI_714,13.9922727272727,-13.929300845867,DH_2022_general,Drayton Harbor,2022,general,staghorn sculpin,135,NA
SI_715,14.2742727272727,-13.6684372101955,DH_2022_general,Drayton Harbor,2022,general,staghorn sculpin,125,NA
SI_716,14.9312727272727,-13.3037640508837,DH_2022_general,Drayton Harbor,2022,general,staghorn sculpin,190,NA
SI_717,15.9708181818182,-13.7331371329067,DH_2022_general,Drayton Harbor,2022,general,staghorn sculpin,150,NA
SI_305,13.9876363636364,-11.4170433524053,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,80,NA
