sampleID,d15N,d13C,sampling_id,location,year,habitat_type,sample_category,length_mm,notes
SI_255,12.4354545454545,-14.4814937066438,OCS_2022_general,Oyster Creek Samish,2022,general,English sole,46,NA
SI_256,13.9004545454545,-13.1644894931006,OCS_2022_general,Oyster Creek Samish,2022,general,English sole,69,NA
SI_257,13.3774545454545,-13.4969699134188,OCS_2022_general,Oyster Creek Samish,2022,general,English sole,59,NA
SI_258,13.3294545454545,-14.3456411175872,OCS_2022_general,Oyster Creek Samish,2022,general,English sole,71,NA
SI_259,12.8174545454545,-13.5369754795944,OCS_2022_general,Oyster Creek Samish,2022,general,English sole,68,NA
SI_260,13.2763636363636,-12.9345710563668,OCS_2022_general,Oyster Creek Samish,2022,general,English sole,45,NA
SI_261,12.5543636363636,-13.3735812097426,OCS_2022_general,Oyster Creek Samish,2022,general,English sole,34,NA
SI_262,12.4443636363636,-14.0153066522197,OCS_2022_general,Oyster Creek Samish,2022,general,English sole,36,NA
SI_263,12.8833636363636,-13.7801952756824,OCS_2022_general,Oyster Creek Samish,2022,general,English sole,41,NA
SI_264,13.0263636363636,-14.1659558760057,OCS_2022_general,Oyster Creek Samish,2022,general,English sole,39,NA
SI_265,12.9963636363636,-14.3326922693951,OCS_2022_general,Oyster Creek Samish,2022,general,English sole,50,NA
SI_266,13.2383636363636,-13.0451274066725,OCS_2022_general,Oyster Creek Samish,2022,general,English sole,49,NA
SI_290,12.8407272727273,-13.8562884646708,OCS_2022_general,Oyster Creek Samish,2022,general,English sole,30,NA
SI_450,13.593,-11.8283058770331,PBR_2022_eelgrass,Padilla Bay Reserve,2022,eelgrass,English sole,65,NA
SI_451,13.899,-10.8283761821263,PBR_2022_eelgrass,Padilla Bay Reserve,2022,eelgrass,English sole,65,NA
SI_452,13.0851818181818,-11.6755638639737,PBR_2022_eelgrass,Padilla Bay Reserve,2022,eelgrass,English sole,56,NA
SI_453,13.1721818181818,-12.1864431390109,PBR_2022_eelgrass,Padilla Bay Reserve,2022,eelgrass,English sole,50,NA
SI_454,13.4621818181818,-11.9386300818731,PBR_2022_eelgrass,Padilla Bay Reserve,2022,eelgrass,English sole,64,NA
SI_455,13.6581818181818,-12.0309668269463,PBR_2022_eelgrass,Padilla Bay Reserve,2022,eelgrass,English sole,66,NA
SI_536,13.2294545454545,-13.6199103132984,OCS_2022_general,Oyster Creek Samish,2022,general,English sole,60,NA
SI_537,13.2134545454545,-14.62760232032,OCS_2022_general,Oyster Creek Samish,2022,general,English sole,78,NA
SI_538,12.6004545454545,-14.8948108224268,OCS_2022_general,Oyster Creek Samish,2022,general,English sole,64,NA
SI_539,12.6394545454545,-14.8995277149956,OCS_2022_general,Oyster Creek Samish,2022,general,English sole,55,NA
SI_540,11.7344545454545,-16.1672788787889,OCS_2022_general,Oyster Creek Samish,2022,general,English sole,76,NA
SI_541,12.4674545454545,-15.1170817650523,OCS_2022_general,Oyster Creek Samish,2022,general,English sole,50,NA
SI_542,12.5684545454545,-14.8442021305285,OCS_2022_general,Oyster Creek Samish,2022,general,English sole,55,NA
SI_543,13.2394545454545,-14.1172968204849,OCS_2022_general,Oyster Creek Samish,2022,general,English sole,76,NA
SI_544,12.6564545454545,-14.7017525172382,OCS_2022_general,Oyster Creek Samish,2022,general,English sole,75,NA
SI_545,13.5674545454545,-12.3293731564526,OCS_2022_general,Oyster Creek Samish,2022,general,English sole,64,NA
SI_546,13.2344545454545,-13.8611188041524,OCS_2022_general,Oyster Creek Samish,2022,general,English sole,70,NA
SI_547,13.3794545454545,-12.9706959786735,OCS_2022_general,Oyster Creek Samish,2022,general,English sole,75,NA
SI_594,8.82618181818182,-19.1056815371015,DH_2022_general,Drayton Harbor,2022,flipbags,filamentous algae,NA,NA
SI_164,12.9872727272727,-10.7655412095523,OCS_2022_general,Oyster Creek Samish,2022,general,graceful crab,50,#01 labeled on collection sheet and baggie
SI_179,12.6142727272727,-10.3552239620324,OCS_2022_general,Oyster Creek Samish,2022,general,graceful crab,40,#16 labeled on collection sheet and baggie
SI_578,11.8701818181818,-13.4289102848197,DH_2022_general,Drayton Harbor,2022,general,graceful crab,70,NA
SI_68a,14.0293636363636,-12.882726698497,OCS_2021_general,Oyster Creek Samish,2021,general,graceful crab,89,"only 1 claw,stomach empty, no sample"
SI_69a,13.5453636363636,-12.6912876717726,OCS_2021_general,Oyster Creek Samish,2021,general,graceful crab,86,"stomach empty, no sample"
SI_70a,13.3413636363636,-13.0489650896318,OCS_2021_general,Oyster Creek Samish,2021,general,graceful crab,76,NA
SI_72a,13.265,-12.8591436837441,OCS_2021_general,Oyster Creek Samish,2021,general,graceful crab,70,"stomach empty, no sample"
SI_143a,13.4484545454545,-14.0165309103711,DH_2021_general,Drayton Harbor,2021,general,graceful crab,108,NA
SI_144a,11.8884545454545,-15.1918778746529,DH_2021_general,Drayton Harbor,2021,general,graceful crab,73,stomach empty
SI_145a,12.3474545454545,-13.6413788131871,DH_2021_general,Drayton Harbor,2021,general,graceful crab,73,"2 were salvaged from seagull kills, only claws and top carapace remain"
SI_146a,12.3384545454545,-16.0781032965992,DH_2021_general,Drayton Harbor,2021,general,graceful crab,70,"2 were salvaged from seagull kills, only claws and top carapace remain"
SI_70b,10.0663636363636,-12.5124855840364,OCS_2021_general,Oyster Creek Samish,2021,general,graceful crab gut,76,NA
SI_71b,10.388,-17.8331334867164,OCS_2021_general,Oyster Creek Samish,2021,general,graceful crab gut,76,"no claws, no sample"
SI_143b,10.2744545454545,-16.6791714467659,DH_2021_general,Drayton Harbor,2021,general,graceful crab gut,108,NA
SI_87,11.292,-8.01507142778939,PBR_2021_eelgrass,Padilla Bay Reserve,2021,eelgrass,Japanese mud snail,NA,NA
SI_88,11.066,-7.64616780722423,PBR_2021_eelgrass,Padilla Bay Reserve,2021,eelgrass,Japanese mud snail,NA,NA
SI_89,10.554,-8.26293407882519,PBR_2021_eelgrass,Padilla Bay Reserve,2021,eelgrass,Japanese mud snail,NA,NA
SI_90,11.7586363636364,-7.81450574108162,PBR_2021_eelgrass,Padilla Bay Reserve,2021,eelgrass,Japanese mud snail,NA,NA
SI_91,10.7566363636364,-7.3414545512509,PBR_2021_eelgrass,Padilla Bay Reserve,2021,eelgrass,Japanese mud snail,NA,NA
SI_379,12.0305454545455,-9.9029492579641,OCS_2022_eelgrass,Oyster Creek Samish,2022,eelgrass,Japanese mud snail,NA,NA
SI_380,12.0341818181818,-9.62734681792001,OCS_2022_eelgrass,Oyster Creek Samish,2022,eelgrass,Japanese mud snail,NA,NA
SI_381,12.1501818181818,-9.44320955573493,OCS_2022_eelgrass,Oyster Creek Samish,2022,eelgrass,Japanese mud snail,NA,NA
SI_382,11.8601818181818,-9.75746048683038,OCS_2022_eelgrass,Oyster Creek Samish,2022,eelgrass,Japanese mud snail,NA,NA
SI_383,11.6321818181818,-10.3477246536001,OCS_2022_eelgrass,Oyster Creek Samish,2022,eelgrass,Japanese mud snail,NA,NA
SI_384,11.9411818181818,-9.94842249399483,OCS_2022_eelgrass,Oyster Creek Samish,2022,eelgrass,Japanese mud snail,NA,NA
SI_385,11.7351818181818,-10.0627527208041,OCS_2022_eelgrass,Oyster Creek Samish,2022,eelgrass,Japanese mud snail,NA,NA
SI_386,11.7181818181818,-10.0760652843684,OCS_2022_eelgrass,Oyster Creek Samish,2022,eelgrass,Japanese mud snail,NA,NA
SI_387,11.7641818181818,-9.6532612484555,OCS_2022_eelgrass,Oyster Creek Samish,2022,eelgrass,Japanese mud snail,NA,NA
SI_388,11.5161818181818,-9.34482692145862,OCS_2022_eelgrass,Oyster Creek Samish,2022,eelgrass,Japanese mud snail,NA,NA
SI_389,11.5691818181818,-10.4958313807142,OCS_2022_eelgrass,Oyster Creek Samish,2022,eelgrass,Japanese mud snail,NA,NA
SI_390,11.3321818181818,-10.1663947890572,OCS_2022_eelgrass,Oyster Creek Samish,2022,eelgrass,Japanese mud snail,NA,NA
SI_391,11.4461818181818,-10.0713247918566,OCS_2022_eelgrass,Oyster Creek Samish,2022,eelgrass,Japanese mud snail,NA,NA
SI_392,11.2871818181818,-11.085871143992,OCS_2022_eelgrass,Oyster Creek Samish,2022,eelgrass,Japanese mud snail,NA,NA
SI_393,11.7331818181818,-9.96054575536817,OCS_2022_eelgrass,Oyster Creek Samish,2022,eelgrass,Japanese mud snail,NA,NA
SI_394,11.5201818181818,-10.6154777213843,OCS_2022_eelgrass,Oyster Creek Samish,2022,eelgrass,Japanese mud snail,NA,NA
SI_395,11.2881818181818,-10.159087502963,OCS_2022_flipbags,Oyster Creek Samish,2022,flipbags,Japanese mud snail,NA,NA
SI_396,10.7381818181818,-9.84096344196428,OCS_2022_flipbags,Oyster Creek Samish,2022,flipbags,Japanese mud snail,NA,NA
SI_397,9.92418181818182,-13.4066245049692,OCS_2022_flipbags,Oyster Creek Samish,2022,flipbags,Japanese mud snail,NA,NA
SI_398,11.4321818181818,-11.065712953462,OCS_2022_flipbags,Oyster Creek Samish,2022,flipbags,Japanese mud snail,NA,NA
SI_399,11.1421818181818,-10.1985486410972,OCS_2022_flipbags,Oyster Creek Samish,2022,flipbags,Japanese mud snail,NA,NA
SI_400,10.5801818181818,-11.2516451932218,OCS_2022_flipbags,Oyster Creek Samish,2022,flipbags,Japanese mud snail,NA,NA
SI_401,10.7471818181818,-10.3273613497368,OCS_2022_flipbags,Oyster Creek Samish,2022,flipbags,Japanese mud snail,NA,NA
SI_402,10.6161818181818,-10.5056713700974,OCS_2022_flipbags,Oyster Creek Samish,2022,flipbags,Japanese mud snail,NA,NA
SI_403,11.2791818181818,-11.691890723975,OCS_2022_flipbags,Oyster Creek Samish,2022,flipbags,Japanese mud snail,NA,NA
SI_404,10.9572727272727,-11.5659649964681,OCS_2022_flipbags,Oyster Creek Samish,2022,flipbags,Japanese mud snail,NA,NA
SI_405,10.6452727272727,-12.4451785898458,OCS_2022_flipbags,Oyster Creek Samish,2022,flipbags,Japanese mud snail,NA,NA
SI_406,10.7682727272727,-11.7961169480619,OCS_2022_flipbags,Oyster Creek Samish,2022,flipbags,Japanese mud snail,NA,NA
SI_407,10.6792727272727,-12.0626873514795,OCS_2022_flipbags,Oyster Creek Samish,2022,flipbags,Japanese mud snail,NA,NA
SI_408,10.7052727272727,-12.0040234428104,OCS_2022_flipbags,Oyster Creek Samish,2022,flipbags,Japanese mud snail,NA,NA
SI_409,11.1812727272727,-12.2495394384947,OCS_2022_flipbags,Oyster Creek Samish,2022,flipbags,Japanese mud snail,NA,NA
SI_410,10.6822727272727,-11.2960642999477,OCS_2022_flipbags,Oyster Creek Samish,2022,flipbags,Japanese mud snail,NA,NA
SI_419,11.3332727272727,-8.31168345814631,PBR_2022_eelgrass,Padilla Bay Reserve,2022,eelgrass,Japanese mud snail,NA,NA
SI_420,11.2352727272727,-9.05472796516132,PBR_2022_eelgrass,Padilla Bay Reserve,2022,eelgrass,Japanese mud snail,NA,NA
SI_421,10.9682727272727,-8.70836638040535,PBR_2022_eelgrass,Padilla Bay Reserve,2022,eelgrass,Japanese mud snail,NA,NA
SI_422,11.6072727272727,-8.02556600336283,PBR_2022_eelgrass,Padilla Bay Reserve,2022,eelgrass,Japanese mud snail,NA,NA
SI_423,11.2892727272727,-8.33727051407477,PBR_2022_eelgrass,Padilla Bay Reserve,2022,eelgrass,Japanese mud snail,NA,NA
SI_424,11.1462727272727,-9.74962167805788,PBR_2022_eelgrass,Padilla Bay Reserve,2022,eelgrass,Japanese mud snail,NA,NA
SI_425,11.8472727272727,-8.47353083639486,PBR_2022_eelgrass,Padilla Bay Reserve,2022,eelgrass,Japanese mud snail,NA,NA
SI_426,11.6632727272727,-9.28455227700434,PBR_2022_eelgrass,Padilla Bay Reserve,2022,eelgrass,Japanese mud snail,NA,NA
SI_427,11.4422727272727,-9.07764882564665,PBR_2022_eelgrass,Padilla Bay Reserve,2022,eelgrass,Japanese mud snail,NA,NA
SI_428,11.737,-8.41523959878411,PBR_2022_eelgrass,Padilla Bay Reserve,2022,eelgrass,Japanese mud snail,NA,NA
SI_06,8.93881818181818,-10.6000461125618,OCS_2021_clamnet,Oyster Creek Samish,2021,clamnet,japonica eelgrass,NA,NA
SI_27,9.75663636363636,-10.3742305976977,OCS_2021_eelgrass,Oyster Creek Samish,2021,eelgrass,japonica eelgrass,NA,NA
SI_44,8.09763636363637,-9.9567166936326,OCS_2021_flipbags,Oyster Creek Samish,2021,flipbags,japonica eelgrass,NA,NA
SI_55,8.88536363636364,-10.4394839751857,OCS_2021_mudflat,Oyster Creek Samish,2021,mudflat,japonica eelgrass,NA,NA
SI_79,7.65,-11.3601514392896,PBR_2021_eelgrass,Padilla Bay Reserve,2021,eelgrass,japonica eelgrass,NA,NA
SI_80,8.053,-9.43219019173404,PBR_2021_eelgrass,Padilla Bay Reserve,2021,eelgrass,marina eelgrass,NA,NA
SI_99,6.69763636363636,-9.69165071185082,DH_2021_flipbags,Drayton Harbor,2021,flipbags,marina eelgrass,NA,NA
SI_125,7.715090909,-10.14098827,DH_2021_eelgrass,Drayton Harbor,2021,eelgrass,marina eelgrass,NA,NA
SI_592,7.51018181818182,-9.70250369120803,DH_2022_general,Drayton Harbor,2022,eelgrass,marina eelgrass,NA,NA
SI_593,6.67418181818182,-10.0542562428617,DH_2022_general,Drayton Harbor,2022,flipbags,marina eelgrass,NA,NA
SI_100,8.60663636363637,-16.2877826924406,DH_2021_flipbags,Drayton Harbor,2021,flipbags,marina epiphytes,NA,NA
SI_126,8.620090909,-13.73714069,DH_2021_eelgrass,Drayton Harbor,2021,eelgrass,marina epiphytes,NA,NA
SI_139,9.74845454545454,-13.7055318695668,PBR_2021_eelgrass,Padilla Bay Reserve,2021,eelgrass,marina epiphytes,NA,NA
SI_07,10.9628181818182,-11.2287213151779,OCS_2021_clamnet,Oyster Creek Samish,2021,clamnet,Japanese mud snail,NA,NA
SI_08,11.5328181818182,-10.83612704744,OCS_2021_clamnet,Oyster Creek Samish,2021,clamnet,Japanese mud snail,NA,NA
SI_09,11.2588181818182,-10.8723808382466,OCS_2021_clamnet,Oyster Creek Samish,2021,clamnet,Japanese mud snail,NA,NA
SI_10,11.4298181818182,-10.667089455292,OCS_2021_clamnet,Oyster Creek Samish,2021,clamnet,Japanese mud snail,NA,NA
SI_11,10.9628181818182,-11.2445819235908,OCS_2021_clamnet,Oyster Creek Samish,2021,clamnet,Japanese mud snail,NA,NA
SI_28,10.7636363636364,-9.52609840690826,OCS_2021_eelgrass,Oyster Creek Samish,2021,eelgrass,Japanese mud snail,NA,NA
SI_29,11.1946363636364,-9.43808492548844,OCS_2021_eelgrass,Oyster Creek Samish,2021,eelgrass,Japanese mud snail,NA,NA
SI_30,11.0986363636364,-9.66212188651562,OCS_2021_eelgrass,Oyster Creek Samish,2021,eelgrass,Japanese mud snail,NA,NA
SI_31,11.3396363636364,-10.0301206890484,OCS_2021_eelgrass,Oyster Creek Samish,2021,eelgrass,Japanese mud snail,NA,NA
SI_32,10.2616363636364,-10.4243753167674,OCS_2021_eelgrass,Oyster Creek Samish,2021,eelgrass,Japanese mud snail,NA,NA
SI_45,11.0036363636364,-11.1999663049801,OCS_2021_flipbags,Oyster Creek Samish,2021,flipbags,Japanese mud snail,NA,NA
SI_46,12.0166363636364,-11.5671422184763,OCS_2021_flipbags,Oyster Creek Samish,2021,flipbags,Japanese mud snail,NA,NA
SI_47,11.2466363636364,-10.2187483901539,OCS_2021_flipbags,Oyster Creek Samish,2021,flipbags,Japanese mud snail,NA,NA
SI_48,11.5616363636364,-12.4196571721882,OCS_2021_flipbags,Oyster Creek Samish,2021,flipbags,Japanese mud snail,NA,NA
SI_49,10.7356363636364,-11.5217875911745,OCS_2021_flipbags,Oyster Creek Samish,2021,flipbags,Japanese mud snail,NA,NA
SI_58,10.7943636363636,-11.624556704323,OCS_2021_mudflat,Oyster Creek Samish,2021,mudflat,Japanese mud snail,NA,NA
SI_59,10.7743636363636,-10.6802997839911,OCS_2021_mudflat,Oyster Creek Samish,2021,mudflat,Japanese mud snail,NA,NA
SI_60,9.82736363636364,-11.2933748146704,OCS_2021_mudflat,Oyster Creek Samish,2021,mudflat,Japanese mud snail,NA,NA
SI_61,10.5353636363636,-11.0636569396704,OCS_2021_mudflat,Oyster Creek Samish,2021,mudflat,Japanese mud snail,NA,NA
SI_62,10.4753636363636,-10.9298990887596,OCS_2021_mudflat,Oyster Creek Samish,2021,mudflat,Japanese mud snail,NA,NA
SI_17b,8.17481818181818,-19.863754004028,OCS_2021_clamnet,Oyster Creek Samish,2021,clamnet,oyster gut,NA,NA
SI_18b,8.24063636363636,-20.207689795451,OCS_2021_clamnet,Oyster Creek Samish,2021,clamnet,oyster gut,NA,NA
SI_19b,8.45063636363636,-20.4240347672704,OCS_2021_clamnet,Oyster Creek Samish,2021,clamnet,oyster gut,NA,NA
SI_20b,8.34363636363636,-19.9645847844646,OCS_2021_clamnet,Oyster Creek Samish,2021,clamnet,oyster gut,NA,NA
SI_21b,8.46163636363636,-19.9786317531547,OCS_2021_clamnet,Oyster Creek Samish,2021,clamnet,oyster gut,NA,NA
SI_33b,8.35163636363636,-20.0952692946684,OCS_2021_eelgrass,Oyster Creek Samish,2021,eelgrass,oyster gut,NA,NA
SI_34b,8.36063636363636,-20.63263010872,OCS_2021_eelgrass,Oyster Creek Samish,2021,eelgrass,oyster gut,NA,NA
SI_35b,8.02463636363636,-20.2051724947057,OCS_2021_eelgrass,Oyster Creek Samish,2021,eelgrass,oyster gut,NA,NA
SI_36b,8.58763636363637,-20.4117363951649,OCS_2021_eelgrass,Oyster Creek Samish,2021,eelgrass,oyster gut,NA,NA
SI_37b,8.90963636363636,-19.8387740905316,OCS_2021_eelgrass,Oyster Creek Samish,2021,eelgrass,oyster gut,NA,NA
SI_50b,8.64063636363636,-19.8590657682373,OCS_2021_flipbags,Oyster Creek Samish,2021,flipbags,oyster gut,NA,NA
SI_51b,8.33863636363636,-19.811603949227,OCS_2021_flipbags,Oyster Creek Samish,2021,flipbags,oyster gut,NA,NA
SI_52b,8.28663636363637,-19.667523160001,OCS_2021_flipbags,Oyster Creek Samish,2021,flipbags,oyster gut,NA,NA
SI_53b,8.42663636363636,-20.1023730195689,OCS_2021_flipbags,Oyster Creek Samish,2021,flipbags,oyster gut,NA,NA
SI_54b,9.35436363636364,-18.7896357158839,OCS_2021_flipbags,Oyster Creek Samish,2021,flipbags,oyster gut,NA,NA
SI_63b,8.11436363636364,-19.8389707058034,OCS_2021_mudflat,Oyster Creek Samish,2021,mudflat,oyster gut,NA,NA
SI_64b,8.28736363636364,-20.0259324952517,OCS_2021_mudflat,Oyster Creek Samish,2021,mudflat,oyster gut,NA,NA
SI_65b,8.28436363636364,-19.629454884936,OCS_2021_mudflat,Oyster Creek Samish,2021,mudflat,oyster gut,NA,NA
SI_66b,8.36536363636364,-20.2969508962251,OCS_2021_mudflat,Oyster Creek Samish,2021,mudflat,oyster gut,NA,NA
SI_67b,8.10236363636364,-19.7333492373246,OCS_2021_mudflat,Oyster Creek Samish,2021,mudflat,oyster gut,NA,NA
SI_73b,7.583,-19.9518254807987,PBR_2021_eelgrass_gravel,Padilla Bay Reserve,2021,eelgrass,oyster gut,NA,"2 oysters picked up near a house, bagged separately"
SI_74b,7.537,-20.1742161442238,PBR_2021_eelgrass_gravel,Padilla Bay Reserve,2021,eelgrass,oyster gut,NA,"2 oysters picked up near a house, bagged separately"
SI_75b,7.601,-19.9418569943108,PBR_2021_eelgrass,Padilla Bay Reserve,2021,eelgrass,oyster gut,NA,NA
SI_76b,7.568,-20.3539771789305,PBR_2021_eelgrass,Padilla Bay Reserve,2021,eelgrass,oyster gut,NA,NA
SI_77b,7.475,-19.7732506349124,PBR_2021_eelgrass,Padilla Bay Reserve,2021,eelgrass,oyster gut,NA,NA
SI_112b,7.33827272727273,-19.2630702421822,DH_2021_flipbags,Drayton Harbor,2021,flipbags,oyster gut,NA,NA
SI_113b,7.56527272727273,-19.3528241308895,DH_2021_flipbags,Drayton Harbor,2021,flipbags,oyster gut,NA,NA
SI_114b,7.31127272727273,-19.3859556377683,DH_2021_flipbags,Drayton Harbor,2021,flipbags,oyster gut,NA,NA
SI_115b,7.50427272727273,-19.2964054329695,DH_2021_flipbags,Drayton Harbor,2021,flipbags,oyster gut,NA,NA
SI_116b,7.33127272727273,-19.0380341810276,DH_2021_flipbags,Drayton Harbor,2021,flipbags,oyster gut,NA,NA
SI_133b,7.683090909,-19.12592325,DH_2021_eelgrass,Drayton Harbor,2021,eelgrass,oyster gut,NA,NA
SI_134b,7.997090909,-18.51950192,DH_2021_eelgrass,Drayton Harbor,2021,eelgrass,oyster gut,NA,NA
SI_135b,7.190090909,-19.50034887,DH_2021_eelgrass,Drayton Harbor,2021,eelgrass,oyster gut,NA,NA
SI_136b,7.430090909,-18.52747662,DH_2021_eelgrass,Drayton Harbor,2021,eelgrass,oyster gut,NA,NA
SI_137b,8.42845454545455,-18.4008007340086,DH_2021_eelgrass,Drayton Harbor,2021,eelgrass,oyster gut,NA,NA
SI_17a,11.3138181818182,-18.8388157120472,OCS_2021_clamnet,Oyster Creek Samish,2021,clamnet,oyster muscle,NA,NA
SI_18a,10.9348181818182,-19.2561690676333,OCS_2021_clamnet,Oyster Creek Samish,2021,clamnet,oyster muscle,NA,NA
SI_19a,11.5146363636364,-19.2265163482468,OCS_2021_clamnet,Oyster Creek Samish,2021,clamnet,oyster muscle,NA,NA
SI_20a,11.6256363636364,-18.4434090730239,OCS_2021_clamnet,Oyster Creek Samish,2021,clamnet,oyster muscle,NA,NA
SI_21a,11.2176363636364,-18.781158216843,OCS_2021_clamnet,Oyster Creek Samish,2021,clamnet,oyster muscle,NA,NA
SI_33a,10.7986363636364,-19.1722302156838,OCS_2021_eelgrass,Oyster Creek Samish,2021,eelgrass,oyster muscle,NA,NA
SI_34a,11.3106363636364,-19.4408808959749,OCS_2021_eelgrass,Oyster Creek Samish,2021,eelgrass,oyster muscle,NA,NA
SI_35a,10.7716363636364,-19.0967837031246,OCS_2021_eelgrass,Oyster Creek Samish,2021,eelgrass,oyster muscle,NA,NA
SI_36a,11.1606363636364,-19.2688037096535,OCS_2021_eelgrass,Oyster Creek Samish,2021,eelgrass,oyster muscle,NA,NA
SI_37a,11.0446363636364,-18.9654702409064,OCS_2021_eelgrass,Oyster Creek Samish,2021,eelgrass,oyster muscle,NA,NA
SI_50a,11.3826363636364,-19.1268262361443,OCS_2021_flipbags,Oyster Creek Samish,2021,flipbags,oyster muscle,NA,NA
SI_51a,13.9726363636364,-19.0592899966841,OCS_2021_flipbags,Oyster Creek Samish,2021,flipbags,oyster muscle,NA,NA
SI_52a,11.0656363636364,-19.3290339137863,OCS_2021_flipbags,Oyster Creek Samish,2021,flipbags,oyster muscle,NA,NA
SI_53a,11.4346363636364,-19.136049324901,OCS_2021_flipbags,Oyster Creek Samish,2021,flipbags,oyster muscle,NA,NA
SI_54a,11.3783636363636,-18.2034138288423,OCS_2021_flipbags,Oyster Creek Samish,2021,flipbags,oyster muscle,NA,NA
SI_63a,11.0893636363636,-18.7200410134448,OCS_2021_mudflat,Oyster Creek Samish,2021,mudflat,oyster muscle,NA,NA
SI_64a,11.0993636363636,-19.9572787373061,OCS_2021_mudflat,Oyster Creek Samish,2021,mudflat,oyster muscle,NA,NA
SI_65a,11.4073636363636,-18.8615721525131,OCS_2021_mudflat,Oyster Creek Samish,2021,mudflat,oyster muscle,NA,NA
SI_66a,11.4843636363636,-18.7173740449546,OCS_2021_mudflat,Oyster Creek Samish,2021,mudflat,oyster muscle,NA,NA
SI_67a,11.3963636363636,-18.634691555317,OCS_2021_mudflat,Oyster Creek Samish,2021,mudflat,oyster muscle,NA,NA
SI_73a,10.99,-18.3278267506566,PBR_2021_eelgrass_gravel,Padilla Bay Reserve,2021,eelgrass,oyster muscle,NA,"2 oysters picked up near a house, bagged separately"
SI_74a,11.345,-18.2593426782849,PBR_2021_eelgrass_gravel,Padilla Bay Reserve,2021,eelgrass,oyster muscle,NA,"2 oysters picked up near a house, bagged separately"
SI_75a,12.028,-18.1508597840385,PBR_2021_eelgrass,Padilla Bay Reserve,2021,eelgrass,oyster muscle,NA,NA
SI_76a,10.257,-18.454767441934,PBR_2021_eelgrass,Padilla Bay Reserve,2021,eelgrass,oyster muscle,NA,NA
SI_77a,10.929,-17.9093803190972,PBR_2021_eelgrass,Padilla Bay Reserve,2021,eelgrass,oyster muscle,NA,NA
SI_112a,10.1662727272727,-17.7366638783841,DH_2021_flipbags,Drayton Harbor,2021,flipbags,oyster muscle,NA,NA
SI_113a,10.7022727272727,-17.9371072263491,DH_2021_flipbags,Drayton Harbor,2021,flipbags,oyster muscle,NA,NA
SI_114a,10.3982727272727,-17.7272952532082,DH_2021_flipbags,Drayton Harbor,2021,flipbags,oyster muscle,NA,NA
SI_115a,10.3082727272727,-17.6455197286934,DH_2021_flipbags,Drayton Harbor,2021,flipbags,oyster muscle,NA,NA
SI_116a,10.5032727272727,-17.2449839698575,DH_2021_flipbags,Drayton Harbor,2021,flipbags,oyster muscle,NA,NA
SI_133a,10.42509091,-17.59881485,DH_2021_eelgrass,Drayton Harbor,2021,eelgrass,oyster muscle,NA,NA
SI_134a,11.10109091,-16.83291582,DH_2021_eelgrass,Drayton Harbor,2021,eelgrass,oyster muscle,NA,NA
SI_135a,9.495090909,-18.12641113,DH_2021_eelgrass,Drayton Harbor,2021,eelgrass,oyster muscle,NA,NA
SI_136a,10.53609091,-17.25363139,DH_2021_eelgrass,Drayton Harbor,2021,eelgrass,oyster muscle,NA,NA
SI_137a,11.12709091,-17.0347873,DH_2021_eelgrass,Drayton Harbor,2021,eelgrass,oyster muscle,NA,NA
SI_38,10.1996363636364,-18.9315047232282,OCS_2021_flipbags,Oyster Creek Samish,2021,flipbags,sea lettuce,NA,NA
SI_78,8.885,-9.3771600379296,PBR_2021_eelgrass,Padilla Bay Reserve,2021,eelgrass,sea lettuce,NA,NA
SI_101,8.59063636363636,-11.4765521073587,DH_2021_flipbags,Drayton Harbor,2021,flipbags,sea lettuce,NA,NA
SI_124,7.979090909,-15.12180279,DH_2021_eelgrass,Drayton Harbor,2021,eelgrass,sea lettuce,NA,NA
SI_152,14.3214545454545,-9.40489592559291,PBR_2020_eelgrass,Padilla Bay Reserve,2020,eelgrass,shiner perch,78,NA
SI_153,14.5464545454545,-12.5341107471247,PBR_2020_eelgrass,Padilla Bay Reserve,2020,eelgrass,shiner perch,76,NA
SI_154,14.2444545454545,-12.641179939986,PBR_2020_eelgrass,Padilla Bay Reserve,2020,eelgrass,shiner perch,75,NA
SI_155,14.5626363636364,-13.2100048481885,PBR_2020_eelgrass,Padilla Bay Reserve,2020,eelgrass,shiner perch,78,NA
SI_156,14.3976363636364,-12.9765937214473,PBR_2020_eelgrass,Padilla Bay Reserve,2020,eelgrass,shiner perch,78,NA
SP_82,13.0706363636364,-12.7573201090397,OCS_2021_general,Oyster Creek Samish,2021,general,shiner perch,50,"no oyster, dense eelgrass"
SP_83,13.6526363636364,-11.9609894782459,OCS_2021_general,Oyster Creek Samish,2021,general,shiner perch,58,"no oyster, dense eelgrass"
SP_84,13.9126363636364,-12.8075812834685,OCS_2021_general,Oyster Creek Samish,2021,general,shiner perch,60,"no oyster, dense eelgrass"
SP_85,13.4696363636364,-12.159680950267,OCS_2021_general,Oyster Creek Samish,2021,general,shiner perch,61,"no oyster, dense eelgrass"
SP_86,13.2756363636364,-12.192219455577,OCS_2021_general,Oyster Creek Samish,2021,general,shiner perch,50,"no oyster, dense eelgrass"
SP_100,14.1075454545455,-14.7087077590584,OCS_2021_general,Oyster Creek Samish,2021,general,shiner perch,70,"bottom oyster, dense eelgrass  - fins on fish kind of torn up"
